area_ratio,color_mean_overall,solidity,circularity,extent,aspect_ratio,eccentricity,num_convexity_defects,max_defect_depth_norm,dist_from_center_norm,grad_mean,idx
0.052455357142857144,0.5026926398277283,0.9770848098275455,0.8419952186162808,0.7509077705156136,1.0588235294117647,0.35222106490015825,23,0.0038472606677281466,0.353539354639095,0.3399116098880768,98
0.03282445790816327,0.8292123675346375,0.9822222222222222,0.823137781958228,0.6787469287469288,1.1891891891891893,0.7841443832279146,18,0.002293559244222549,0.02417592696668352,0.4177415072917938,99
0.025550063775510203,0.7154300212860107,0.9787145242070117,0.8655944514198496,0.7346491228070176,1.105263157894737,0.43839172936995197,21,0.0031567267017256584,0.37159291664704297,0.37713438272476196,100
0.016442123724489797,0.746643602848053,0.9563459983831851,0.7215295903631239,0.7266584766584766,1.6818181818181819,0.8181532868342132,13,0.0038225987403709147,0.3397932202872925,0.5113021731376648,101
0.032884247448979595,0.1922980695962906,0.9376299376299376,0.7247375512435048,0.6745726495726496,1.1555555555555554,0.625980154013052,21,0.0164125126562377,0.2746853034365126,0.3181779682636261,102
0.0303531568877551,0.8558986186981201,0.9819789187351241,0.8665146451790525,0.7300303336703741,1.069767441860465,0.6514591299909495,22,0.0024785236994017868,0.0911060317718293,0.31169405579566956,103
0.03774713010204082,0.7156305909156799,0.9722061378112333,0.7503978993373664,0.6467642526964561,1.3409090909090908,0.830877775214792,24,0.003982901268192921,0.3447869519324029,0.39554524421691895,104
0.011001275510204082,0.7311789393424988,0.9481961147086031,0.7834037282999307,0.657051282051282,1.1538461538461537,0.49362989714552,12,0.00591886256573561,0.3150556090396902,0.45884570479393005,105
0.02867904974489796,0.7304069995880127,0.9180134016554986,0.6700508747267772,0.7126682986536108,1.131578947368421,0.5320813609793695,14,0.01995149923200045,0.3105782117408436,0.7111029624938965,106
0.036232461734693876,0.11626118421554565,0.9214645794640488,0.6179035787806667,0.6469821162444114,1.3863636363636365,0.7237658906333926,18,0.02287393762383241,0.09568352645384012,0.388078510761261,107
0.019989636479591837,0.21669930219650269,0.98145285935085,0.8897909961030255,0.7372291021671826,1.1176470588235294,0.5021767543495326,17,0.002293559244222549,0.388922565861163,0.4535445272922516,108
0.02379623724489796,0.36016160249710083,0.9745385105028644,0.8197670154284048,0.7388996138996139,1.3214285714285714,0.6878167396155213,13,0.0031567267017256584,0.38519311122915073,0.9135212898254395,109
0.021444515306122448,0.8220552802085876,0.9694002447980417,0.8090594231490548,0.7154471544715447,1.5185185185185186,0.7855465413625005,18,0.00267581911825964,0.21206666859617146,0.4283360540866852,110
0.019471460459183673,0.7554997205734253,0.968421052631579,0.5805891495194366,0.4997141223556318,1.606060606060606,0.9455713211802527,18,0.0024785236994017868,0.11873206759891494,0.6728781461715698,111
0.02188297193877551,0.290486603975296,0.8824833702882483,0.5770868458291293,0.5142118863049095,1.0465116279069768,0.8408366705289558,14,0.02483456084873233,0.1890935291718779,0.739371120929718,112
0.045021524234693876,0.32888031005859375,0.9528917910447762,0.6858119458393304,0.6005291005291006,1.1666666666666667,0.8461810084546577,18,0.017460644568920047,0.2545037644375465,0.39520105719566345,113
0.014947385204081632,0.26351457834243774,0.9545836837678722,0.7253579560144225,0.5961134453781513,1.2142857142857142,0.8536695207711096,12,0.006153150875629311,0.44043907537676596,0.5201932787895203,114
0.02281967474489796,0.5408729314804077,0.8007630351844002,0.4354533162185439,0.44976190476190475,1.1904761904761905,0.8761397758053677,11,0.03431707191758792,0.32797741475514813,0.3373063802719116,115
0.04974489795918367,0.22362655401229858,0.982200647249191,0.8433311034863443,0.7023140495867769,1.0,0.7218804247935515,29,0.0025895023725093294,0.34030401870651056,0.40860456228256226,116
0.019591039540816327,0.7207396626472473,0.9741239892183289,0.7427159890800866,0.6335904628330996,1.4838709677419355,0.8668377731072101,17,0.00267581911825964,0.34937443324130535,0.4114924371242523,117
0.019969706632653062,0.04873061180114746,0.9737964655697745,0.8784282119437818,0.7337006427915519,1.0,0.2642213924340773,12,0.0031567267017256584,0.3396469520666547,0.3224639892578125,118
0.023377710459183673,0.024659620597958565,0.9805779251539555,0.8657493558928622,0.742467718794835,1.2058823529411764,0.6555571961312302,17,0.0024785236994017868,0.19147622164030373,0.29461926221847534,119
0.04765226403061224,0.7612735629081726,0.9594298245614035,0.795220519423518,0.7370283018867925,1.0566037735849056,0.3753855784585972,22,0.008409717228816012,0.3220918946287581,0.2870185375213623,120
0.02800143494897959,0.16231389343738556,0.9824368825466521,0.8409200716663899,0.7521008403361344,1.457142857142857,0.7557133193680892,19,0.0024785236994017868,0.2359982190803844,0.6362121105194092,121
0.021863042091836735,0.23817019164562225,0.9750968456004427,0.7659375164925488,0.6458944281524927,1.4193548387096775,0.8508387439333432,16,0.00267581911825964,0.23085878705213295,0.7134506702423096,122
0.037189094387755105,0.6204374432563782,0.9842999038769625,0.8728041021879623,0.7529411764705882,1.275,0.6495030820546271,20,0.0025895023725093294,0.192359922671713,0.7974060773849487,123
0.028160873724489797,0.2085653841495514,0.9535060975609756,0.6013785235636966,0.5300847457627119,1.475,0.9224509374008907,20,0.0044144849969444755,0.23344342972871912,0.2976997196674347,124
0.011160714285714286,0.785068929195404,0.9559228650137741,0.7956324694246126,0.6995967741935484,1.2916666666666667,0.6945631405158065,11,0.005339307272840665,0.44238975307616,0.6299450397491455,125
0.012476084183673469,0.1443951427936554,0.9710312862108922,0.8486080284632612,0.7274305555555556,1.0,0.5205773734897976,12,0.0038225987403709147,0.3291071953490956,0.5627268552780151,126
0.025251116071428572,0.724736213684082,0.970912738214644,0.841574932990678,0.7267267267267268,1.0277777777777777,0.21084090291591456,17,0.0032430434474759696,0.04686250825744813,0.332444965839386,127
